idcaja_cierre#fecha_creado#creado_por#fecha_inicio#fecha_fin#estado#fk_idusuario#maquina
1#2023-01-18 11:05:19.4#PROGRAMADOR ADMIN#2023-01-17 12:35:47#2023-01-18 11:04:37#CERRADO#1#PC2
458#2023-06-26 05:58:52.015#JUAN#2023-06-25 18:00:34#2023-06-26 05:57:55#CERRADO#10#PC2
459#2023-06-26 13:55:25.781#CARLOS#2023-06-26 05:59:58#2023-06-26 12:47:01#CERRADO#12#PC2
460#2023-06-26 21:54:39.092#LUCY#2023-06-26 13:58:13#2023-06-26 21:49:09#CERRADO#11#PC2
461#2023-06-27 05:58:05.901#JUAN#2023-06-26 21:55:45#2023-06-27 05:30:58#CERRADO#10#PC2
462#2023-06-27 13:57:05.595#CARLOS#2023-06-27 05:59:28#2023-06-27 13:43:33#CERRADO#12#PC2
463#2023-06-27 21:58:23.469#LUCY#2023-06-27 13:57:59#2023-06-27 21:48:35#CERRADO#11#PC2
464#2023-06-28 06:00:25.574#JUAN#2023-06-27 21:59:15#2023-06-28 05:53:57#CERRADO#10#PC2
465#2023-06-28 14:00:54.741#CARLOS#2023-06-28 06:43:49#2023-06-28 13:49:10#CERRADO#12#PC2
466#2023-06-28 22:00:01.195#LUCY#2023-06-28 14:01:55#2023-06-28 21:42:06#CERRADO#11#PC2
467#2023-06-29 06:00:09.153#JUAN#2023-06-28 06:02:38#2023-06-29 05:42:52#CERRADO#10#PC2
468#2023-06-29 13:57:52.655#CARLOS#2023-06-29 06:01:31#2023-06-29 13:48:28#CERRADO#12#PC2
469#2023-06-29 21:58:32.348#LUCY#2023-06-29 13:58:30#2023-06-29 21:58:06#CERRADO#11#PC2
470#2023-06-30 05:57:56.533#JUAN#2023-06-29 22:03:24#2023-06-30 05:38:17#CERRADO#10#PC2
471#2023-06-30 13:58:23.114#CARLOS#2023-06-30 06:01:11#2023-06-30 13:55:18#CERRADO#12#PC2
472#2023-06-30 22:00:18.407#LUCY#2023-06-30 13:58:55#2023-06-30 21:55:29#CERRADO#11#PC2
473#2023-07-01 06:01:24.697#JUAN#2023-06-30 22:01:16#2023-07-01 05:46:03#CERRADO#10#PC2
474#2023-07-01 13:58:28.68#CARLOS#2023-07-01 06:02:18#2023-07-01 13:35:06#CERRADO#12#PC2
475#2023-07-01 21:58:44.684#LUCY#2023-07-01 14:02:48#2023-07-01 21:58:24#CERRADO#11#PC2
476#2023-07-02 06:00:06.999#JUAN#2023-07-01 22:00:38#2023-07-02 05:58:04#CERRADO#10#PC2
477#2023-07-02 17:59:56.416#LUCY#2023-07-02 06:01:10#2023-07-02 17:56:56#CERRADO#11#PC2
478#2023-07-03 05:52:52.747#CARLOS#2023-07-02 18:00:50#2023-07-03 04:48:02#CERRADO#12#PC2
479#2023-07-03 14:00:37.711#JUAN#2023-07-03 05:55:51#2023-07-03 13:59:58#CERRADO#10#PC2
480#2023-07-03 21:55:05.507#LUCY#2023-07-03 14:01:16#2023-07-03 21:54:27#CERRADO#11#PC2
481#2023-07-04 05:59:34.39#CARLOS#2023-07-03 21:56:52#2023-07-04 03:38:21#CERRADO#12#PC2
482#2023-07-04 14:00:25.794#JUAN#2023-07-04 06:00:44#2023-07-04 13:59:42#CERRADO#10#PC2
483#2023-07-04 21:59:19.152#LUCY#2023-07-04 14:01:14#2023-07-04 21:57:04#CERRADO#11#PC2
484#2023-07-05 05:59:08.441#CARLOS#2023-07-04 22:00:03#2023-07-05 05:57:45#CERRADO#12#PC2
485#2023-07-05 13:58:27.313#JUAN#2023-07-05 06:02:14#2023-07-05 13:35:11#CERRADO#10#PC2
486#2023-07-05 21:54:40.49#LUCY#2023-07-05 14:00:41#2023-07-05 21:51:40#CERRADO#11#PC2
487#2023-07-06 05:59:58.528#CARLOS#2023-07-05 21:55:41#2023-07-06 05:34:00#CERRADO#12#PC2
488#2023-07-06 13:59:52.096#JUAN#2023-07-06 06:00:40#2023-07-06 13:59:02#CERRADO#10#PC2
489#2023-07-06 21:54:38.009#LUCY#2023-07-06 14:00:33#2023-07-06 21:50:54#CERRADO#11#PC2
490#2023-07-07 06:03:38.83#CARLOS#2023-07-06 21:55:37#2023-07-07 05:30:26#CERRADO#12#PC2
491#2023-07-07 14:00:28.23#JUAN#2023-07-07 06:09:28#2023-07-07 13:56:44#CERRADO#10#PC2
492#2023-07-07 21:57:22.44#LUCY#2023-07-07 14:01:30#2023-07-07 21:54:53#CERRADO#11#PC2
493#2023-07-08 05:58:49.276#CARLOS#2023-07-07 21:58:28#2023-07-08 05:57:22#CERRADO#12#PC2
494#2023-07-08 14:06:05.41#JUAN#2023-07-08 05:59:38#2023-07-08 14:05:45#CERRADO#10#PC2
495#2023-07-08 22:17:30.817#LUCY#2023-07-08 14:06:40#2023-07-08 22:13:33#CERRADO#11#PC2
496#2023-07-09 06:04:01.697#CARLOS#2023-07-08 22:19:04#2023-07-09 05:53:05#CERRADO#12#PC2
497#2023-07-09 13:56:45.848#JUAN#2023-07-09 06:05:08#2023-07-09 13:49:59#CERRADO#10#PC2
498#2023-07-09 22:03:16.463#CARLOS#2023-07-09 13:57:37#2023-07-09 22:00:35#CERRADO#12#PC2
499#2023-07-10 05:58:03.412#JUAN#2023-07-09 22:04:03#2023-07-10 05:27:04#CERRADO#10#PC2
500#2023-07-10 13:58:24.709#LUCY#2023-07-10 05:58:49#2023-07-10 13:56:59#CERRADO#11#PC2
501#2023-07-10 22:00:19.97#CARLOS#2023-07-10 14:00:08#2023-07-10 21:53:39#CERRADO#12#PC2
502#2023-07-11 05:57:31.425#JUAN#2023-07-10 22:03:08#2023-07-11 05:36:51#CERRADO#10#PC2
503#2023-07-11 13:59:57.506#LUCY#2023-07-11 05:59:05#2023-07-11 13:11:44#CERRADO#11#PC2
504#2023-07-11 22:01:05.544#CARLOS#2023-07-11 14:02:06#2023-07-11 22:00:11#CERRADO#12#PC2
505#2023-07-12 05:59:48.104#JUAN#2023-07-11 22:02:27#2023-07-12 03:28:21#CERRADO#10#PC2
506#2023-07-12 14:03:46.374#LUCY#2023-07-12 06:00:24#2023-07-12 13:58:57#CERRADO#11#PC2
507#2023-07-12 21:59:12.502#CARLOS#2023-07-12 14:05:45#2023-07-12 21:45:35#CERRADO#12#PC2
508#2023-07-13 05:58:12.697#JUAN#2023-07-12 22:00:50#2023-07-13 03:54:39#CERRADO#10#PC2
509#2023-07-13 13:55:20.787#LUCY#2023-07-13 06:02:39#2023-07-13 13:18:12#CERRADO#11#PC2
510#2023-07-13 21:54:47.718#CARLOS#2023-07-13 13:56:04#2023-07-13 21:34:51#CERRADO#12#PC2
511#2023-07-14 05:59:25.387#JUAN#2023-07-13 21:59:57#2023-07-14 05:31:59#CERRADO#10#PC2
512#2023-07-14 13:54:53.427#LUCY#2023-07-14 06:02:47#2023-07-14 13:52:31#CERRADO#11#PC2
513#2023-07-14 21:57:21.518#CARLOS#2023-07-13 21:55:10#2023-07-14 21:26:52#CERRADO#12#PC2
514#2023-07-15 06:02:16.668#JUAN#2023-07-14 21:58:56#2023-07-15 05:59:02#CERRADO#10#PC2
515#2023-07-15 14:00:14.55#LUCY#2023-07-15 06:03:02#2023-07-15 13:52:46#CERRADO#11#PC2
516#2023-07-15 21:58:56.362#CARLOS#2023-07-15 14:01:24#2023-07-15 21:49:47#CERRADO#12#PC2
517#2023-07-16 06:01:05.796#JUAN#2023-07-15 21:59:55#2023-07-16 06:00:22#CERRADO#10#PC2
518#2023-07-16 17:57:14.272#LUCY#2023-07-16 06:02:03#2023-07-16 17:53:04#CERRADO#11#PC2
519#2023-07-17 06:01:46.165#CARLOS#2023-07-16 17:58:28#2023-07-17 05:55:58#CERRADO#12#PC2
520#2023-07-17 14:03:43.624#LUCY#2023-07-17 06:02:46#2023-07-17 13:51:53#CERRADO#11#PC2
521#2023-07-17 21:58:41.354#JUAN#2023-07-17 14:04:40#2023-07-17 21:57:57#CERRADO#10#PC2
522#2023-07-18 06:00:52.911#CARLOS#2023-07-17 22:00:52#2023-07-18 05:39:19#CERRADO#12#PC2
523#2023-07-18 13:59:25.625#LUCY#2023-07-18 06:02:13#2023-07-18 13:59:10#CERRADO#11#PC2
524#2023-07-18 21:59:22.219#JUAN#2023-07-18 14:00:17#2023-07-18 21:58:47#CERRADO#10#PC2
525#2023-07-19 06:02:02.769#CARLOS#2023-07-18 22:00:59#2023-07-19 05:37:43#CERRADO#12#PC2
526#2023-07-19 14:00:51.308#LUCY#2023-07-19 06:21:39#2023-07-19 13:57:44#CERRADO#11#PC2
527#2023-07-19 21:59:22.869#JUAN#2023-07-19 14:01:30#2023-07-19 21:55:46#CERRADO#10#PC2
528#2023-07-20 06:00:37.543#CARLOS#2023-07-19 22:02:12#2023-07-20 05:57:33#CERRADO#12#PC2
529#2023-07-20 13:56:42.018#LUCY#2023-07-20 06:01:50#2023-07-20 12:54:20#CERRADO#11#PC2
530#2023-07-20 21:59:07.172#JUAN#2023-07-20 13:57:37#2023-07-20 21:52:34#CERRADO#10#PC2
531#2023-07-21 05:56:55.887#CARLOS#2023-07-20 22:06:36#2023-07-21 04:28:13#CERRADO#12#PC2
532#2023-07-21 14:02:20.941#LUCY#2023-07-20 22:04:57#2023-07-21 14:00:26#CERRADO#11#PC2
533#2023-07-21 22:01:07.205#JUAN#2023-07-20 22:03:25#2023-07-21 21:56:34#CERRADO#10#PC2
534#2023-07-22 05:58:19.356#CARLOS#2023-07-21 22:03:05#2023-07-22 05:57:12#CERRADO#12#PC2
535#2023-07-22 14:01:01.743#LUCY#2023-07-22 06:02:44#2023-07-22 13:49:33#CERRADO#11#PC2
536#2023-07-22 22:00:10.835#JUAN#2023-07-22 14:01:42#2023-07-22 21:59:36#CERRADO#10#PC2
537#2023-07-23 05:59:27.401#CARLOS#2023-07-22 22:01:27#2023-07-23 05:51:02#CERRADO#12#PC2
538#2023-07-23 18:02:17.08#LUCY#2023-07-23 06:01:43#2023-07-23 18:01:10#CERRADO#11#PC2
539#2023-07-24 06:01:20.425#JUAN#2023-07-23 18:03:09#2023-07-24 06:00:26#CERRADO#10#PC2
540#2023-07-24 13:58:49.24#CARLOS#2023-07-24 06:03:34#2023-07-24 13:37:38#CERRADO#12#PC2
541#2023-07-24 21:59:00.178#LUCY#2023-07-24 13:59:48#2023-07-24 21:56:44#CERRADO#11#PC2
542#2023-07-25 05:54:59.763#JUAN#2023-07-24 22:00:10#2023-07-25 05:52:12#CERRADO#10#PC2
543#2023-07-25 13:59:14.781#CARLOS#2023-07-25 05:55:54#2023-07-25 13:55:16#CERRADO#12#PC2
544#2023-07-25 21:57:28.224#LUCY#2023-07-25 14:00:07#2023-07-25 21:54:52#CERRADO#11#PC2
545#2023-07-26 05:59:15.397#JUAN#2023-07-25 21:58:28#2023-07-26 05:58:47#CERRADO#10#PC2
546#2023-07-26 14:01:08.231#CARLOS#2023-07-26 06:00:01#2023-07-26 13:55:13#CERRADO#12#PC2
547#2023-07-26 22:02:16.665#LUCY#2023-07-26 14:02:48#2023-07-26 22:01:03#CERRADO#11#PC2
548#2023-07-27 06:00:34.43#JUAN#2023-07-26 22:03:43#2023-07-27 05:59:39#CERRADO#10#PC2
549#2023-07-27 13:56:15.361#CARLOS#2023-07-27 06:01:52#2023-07-27 13:44:56#CERRADO#12#PC2
550#2023-07-27 21:59:32.213#LUCY#2023-07-27 13:57:02#2023-07-27 21:52:06#CERRADO#11#PC2
551#2023-07-28 05:59:38.221#JUAN#2023-07-27 22:00:30#2023-07-28 05:58:55#CERRADO#10#PC2
552#2023-07-28 13:56:21.872#CARLOS#2023-07-28 06:01:46#2023-07-28 13:52:59#CERRADO#12#PC2
553#2023-07-28 21:58:47.726#LUCY#2023-07-28 13:57:22#2023-07-28 21:54:29#CERRADO#11#PC2
554#2023-07-29 06:04:12.986#JUAN#2023-07-28 21:59:51#2023-07-29 06:03:23#CERRADO#10#PC2
555#2023-07-29 13:59:27.504#CARLOS#2023-07-29 06:06:18#2023-07-29 13:43:10#CERRADO#12#PC2
556#2023-07-29 22:00:05.978#LUCY#2023-07-29 14:00:37#2023-07-29 21:59:48#CERRADO#11#PC2
557#2023-07-30 05:59:56.315#JUAN#2023-07-29 22:01:05#2023-07-30 05:59:24#CERRADO#10#PC2
558#2023-07-30 13:57:19.897#CARLOS#2023-07-30 06:01:13#2023-07-30 13:14:25#CERRADO#12#PC2
559#2023-07-30 22:00:31.836#JUAN#2023-07-30 13:58:46#2023-07-30 21:59:49#CERRADO#10#PC2
560#2023-07-31 05:55:26.474#CARLOS#2023-07-30 22:01:30#2023-07-31 05:30:30#CERRADO#12#PC2
561#2023-07-31 13:55:42.092#JUAN#2023-07-31 05:56:19#2023-07-31 13:46:38#CERRADO#10#PC2
562#2023-07-31 21:53:13.441#LUCY#2023-07-31 13:58:08#2023-07-31 21:52:05#CERRADO#11#PC2
563#2023-08-01 05:58:06.749#CARLOS#2023-07-31 21:54:40#2023-08-01 04:58:01#CERRADO#12#PC2
564#2023-08-01 13:55:29.545#JUAN#2023-08-01 05:59:00#2023-08-01 13:54:52#CERRADO#10#PC2
565#2023-08-01 21:57:57.792#LUCY#2023-08-01 13:56:29#2023-08-01 21:54:36#CERRADO#11#PC2
566#2023-08-02 05:59:45.263#CARLOS#2023-08-01 21:59:24#2023-08-02 05:33:46#CERRADO#12#PC2
567#2023-08-02 13:57:42.955#JUAN#2023-08-02 06:01:23#2023-08-02 13:57:21#CERRADO#10#PC2
568#2023-08-02 21:58:07.025#LUCY#2023-08-02 13:58:14#2023-08-02 21:47:02#CERRADO#11#PC2
569#2023-08-03 06:03:38.515#CARLOS#2023-08-02 21:59:12#2023-08-03 05:09:31#CERRADO#12#PC2
570#2023-08-03 13:58:53.079#JUAN#2023-08-03 06:05:44#2023-08-03 13:57:52#CERRADO#10#PC2
571#2023-08-03 21:56:15.788#LUCY#2023-08-03 14:00:51#2023-08-03 21:45:12#CERRADO#11#PC2
572#2023-08-04 06:00:25.065#CARLOS#2023-08-03 21:57:14#2023-08-04 02:31:22#CERRADO#12#PC2
573#2023-08-04 13:59:06.654#JUAN#2023-08-04 06:01:13#2023-08-04 13:48:54#CERRADO#10#PC2
574#2023-08-04 22:00:36.465#LUCY#2023-08-04 14:01:25#2023-08-04 21:49:46#CERRADO#11#PC2
575#2023-08-05 06:00:01.924#CARLOS#2023-08-04 22:01:56#2023-08-05 05:56:05#CERRADO#12#PC2
576#2023-08-05 13:58:35.627#JUAN#2023-08-05 06:01:15#2023-08-05 13:57:54#CERRADO#10#PC2
577#2023-08-05 21:59:55.556#LUCY#2023-08-05 14:00:15#2023-08-05 21:59:17#CERRADO#11#PC2
578#2023-08-06 05:56:20.262#CARLOS#2023-08-05 22:00:56#2023-08-06 05:53:06#CERRADO#12#PC2
579#2023-08-06 18:06:36.47#LUCY#2023-08-06 05:59:00#2023-08-06 18:05:34#CERRADO#11#PC2
580#2023-08-07 05:59:32.56#JUAN#2023-08-06 18:07:37#2023-08-07 05:58:46#CERRADO#10#PC2
581#2023-08-07 13:57:43.549#LUCY#2023-08-07 06:01:29#2023-08-07 13:53:42#CERRADO#11#PC2
582#2023-08-07 21:58:42.475#CARLOS#2023-08-07 13:59:05#2023-08-07 21:55:27#CERRADO#12#PC2
583#2023-08-08 05:59:48.069#JUAN#2023-08-07 21:59:43#2023-08-08 02:47:45#CERRADO#10#PC2
584#2023-08-08 13:53:41.464#LUCY#2023-08-08 06:03:02#2023-08-08 13:41:36#CERRADO#11#PC2
585#2023-08-08 21:57:43#CARLOS#2023-08-08 13:55:09#2023-08-08 21:50:27#CERRADO#12#PC2
586#2023-08-09 05:59:15.113#JUAN#2023-08-08 21:59:06#2023-08-09 05:53:30#CERRADO#10#PC2
587#2023-08-09 13:56:39.314#LUCY#2023-08-09 06:01:01#2023-08-09 13:16:38#CERRADO#11#PC2
588#2023-08-09 21:58:27.308#CARLOS#2023-08-09 13:57:22#2023-08-09 21:52:10#CERRADO#12#PC2
589#2023-08-10 05:56:40.401#JUAN#2023-08-09 22:00:12#2023-08-10 05:46:07#CERRADO#10#PC2
590#2023-08-10 14:02:45.303#LUCY#2023-08-10 05:57:49#2023-08-10 13:49:22#CERRADO#11#PC2
591#2023-08-10 22:07:47.579#CARLOS#2023-08-10 14:03:29#2023-08-10 22:03:46#CERRADO#12#PC2
592#2023-08-11 05:57:40.444#JUAN#2023-08-10 22:09:23#2023-08-11 05:42:41#CERRADO#10#PC2
593#2023-08-11 13:58:36.318#LUCY#2023-08-11 05:58:37#2023-08-11 13:32:15#CERRADO#11#PC2
594#2023-08-11 21:56:01.455#CARLOS#2023-08-11 13:59:27#2023-08-11 21:50:38#CERRADO#12#PC2
595#2023-08-12 06:00:18.316#JUAN#2023-08-11 21:57:00#2023-08-12 05:59:20#CERRADO#10#PC2
596#2023-08-12 13:57:50.106#LUCY#2023-08-12 06:04:17#2023-08-12 13:44:49#CERRADO#11#PC2
597#2023-08-12 21:57:49.82#CARLOS#2023-08-12 13:58:34#2023-08-12 21:45:52#CERRADO#12#PC2
598#2023-08-13 06:00:26.145#JUAN#2023-08-12 21:59:24#2023-08-13 05:57:36#CERRADO#10#PC2
599#2023-08-13 17:59:46.791#LUCY#2023-08-13 06:01:30#2023-08-13 17:59:07#CERRADO#11#PC2
600#2023-08-14 06:08:32.413#CARLOS#2023-08-13 18:00:59#2023-08-14 02:27:23#CERRADO#12#PC2
601#2023-08-14 13:59:21.884#LUCY#2023-08-14 06:10:15#2023-08-14 13:56:02#CERRADO#11#PC2
602#2023-08-14 22:00:52.055#JUAN#2023-08-14 14:00:13#2023-08-14 21:56:36#CERRADO#10#PC2
603#2023-08-15 05:56:21.713#CARLOS#2023-08-14 22:02:19#2023-08-15 05:11:37#CERRADO#12#PC2
604#2023-08-15 14:02:51.469#LUCY#2023-08-15 05:57:14#2023-08-15 13:46:11#CERRADO#11#PC2
605#2023-08-15 21:58:01.875#JUAN#2023-08-15 14:03:39#2023-08-15 21:57:23#CERRADO#10#PC2
606#2023-08-16 05:55:47.114#CARLOS#2023-08-15 21:59:06#2023-08-16 04:06:57#CERRADO#12#PC2
607#2023-08-16 17:55:20.894#LUCY#2023-08-16 05:59:26#2023-08-16 17:52:35#CERRADO#11#PC2
608#2023-08-17 05:54:18.279#CARLOS#2023-08-16 17:56:11#2023-08-17 05:40:41#CERRADO#12#PC2
609#2023-08-17 14:01:56.947#LUCY#2023-08-17 05:59:15#2023-08-17 13:36:05#CERRADO#11#PC2
610#2023-08-17 21:58:03.815#JUAN#2023-08-17 14:02:43#2023-08-17 21:56:20#CERRADO#10#PC2
611#2023-08-18 05:54:55.493#CARLOS#2023-08-17 21:59:05#2023-08-18 05:09:44#CERRADO#12#PC2
612#2023-08-18 22:00:15.458#JUAN#2023-08-18 14:22:34#2023-08-18 21:52:30#CERRADO#10#PC2
613#2023-08-19 05:57:27.386#CARLOS#2023-08-18 22:01:18#2023-08-19 05:32:24#CERRADO#12#PC2
614#2023-08-19 06:02:51.53#LUCY#2023-08-18 05:55:41#2023-08-18 13:27:17#CERRADO#11#PC2
615#2023-08-19 14:02:35.802#LUCY#2023-08-19 06:03:44#2023-08-19 13:42:52#CERRADO#11#PC2
616#2023-08-19 22:00:01.558#JUAN#2023-08-19 14:03:31#2023-08-19 21:49:19#CERRADO#10#PC2
617#2023-08-20 06:01:41.289#CARLOS#2023-08-19 22:01:17#2023-08-20 05:44:31#CERRADO#12#PC2
618#2023-08-20 17:57:16.936#LUCY#2023-08-20 06:02:53#2023-08-20 17:55:22#CERRADO#11#PC2
619#2023-08-21 05:58:01.727#JUAN#2023-08-20 18:00:34#2023-08-21 05:56:53#CERRADO#10#PC2
620#2023-08-21 13:53:11.118#CARLOS#2023-08-21 06:02:16#2023-08-21 13:40:51#CERRADO#12#PC2
621#2023-08-21 22:01:35.047#LUCY#2023-08-21 13:54:00#2023-08-21 21:47:37#CERRADO#11#PC2
622#2023-08-22 06:01:44.4#JUAN#2023-08-21 22:02:53#2023-08-22 05:05:58#CERRADO#10#PC2
623#2023-08-22 13:55:52.792#CARLOS#2023-08-22 06:02:37#2023-08-22 13:34:15#CERRADO#12#PC2
624#2023-08-22 21:57:09.153#LUCY#2023-08-22 14:00:05#2023-08-22 21:50:58#CERRADO#11#PC2
625#2023-08-23 05:56:44.703#JUAN#2023-08-22 21:58:19#2023-08-23 05:52:57#CERRADO#10#PC2
626#2023-08-23 13:54:25.183#CARLOS#2023-08-23 06:01:41#2023-08-23 13:41:10#CERRADO#12#PC2
627#2023-08-23 22:00:28.583#LUCY#2023-08-23 13:55:19#2023-08-23 21:55:57#CERRADO#11#PC2
628#2023-08-24 06:00:24.976#JUAN#2023-08-23 22:01:32#2023-08-24 05:45:11#CERRADO#10#PC2
629#2023-08-24 13:55:45.801#CARLOS#2023-08-24 06:03:29#2023-08-24 13:32:19#CERRADO#12#PC2
630#2023-08-24 22:00:47.793#LUCY#2023-08-24 13:56:26#2023-08-24 22:00:19#CERRADO#11#PC2
631#2023-08-25 05:59:10.539#JUAN#2023-08-24 22:01:48#2023-08-25 05:58:22#CERRADO#10#PC2
632#2023-08-25 13:57:17.436#CARLOS#2023-08-25 06:00:29#2023-08-25 13:32:13#CERRADO#12#PC2
633#2023-08-25 22:00:20.646#LUCY#2023-08-25 13:59:27#2023-08-25 21:57:54#CERRADO#11#PC2
634#2023-08-26 06:01:57.024#JUAN#2023-08-25 22:01:29#2023-08-26 06:00:55#CERRADO#10#PC2
635#2023-08-26 13:58:29.271#CARLOS#2023-08-26 06:03:08#2023-08-26 13:40:21#CERRADO#12#PC2
636#2023-08-26 21:58:56.364#LUCY#2023-08-26 14:00:03#2023-08-26 21:54:00#CERRADO#11#PC2
637#2023-08-27 06:00:46.168#JUAN#2023-08-26 22:00:28#2023-08-27 05:59:18#CERRADO#10#PC2
638#2023-08-27 14:04:25.022#JUAN#2023-08-27 06:02:54#2023-08-27 14:00:28#CERRADO#10#PC2
639#2023-08-27 21:55:59.867#LUCY#2023-08-27 14:08:12#2023-08-27 21:44:45#CERRADO#11#PC2
640#2023-08-28 05:52:45.64#CARLOS#2023-08-27 21:57:05#2023-08-28 05:05:52#CERRADO#12#PC2
641#2023-08-28 14:02:17.906#LUCY#2023-08-28 05:54:58#2023-08-28 13:46:22#CERRADO#11#PC2
642#2023-08-28 21:58:08.639#JUAN#2023-08-28 14:03:04#2023-08-28 21:55:14#CERRADO#10#PC2
643#2023-08-29 05:52:15.959#CARLOS#2023-08-28 22:01:35#2023-08-29 05:43:25#CERRADO#12#PC2
644#2023-08-29 14:01:36.523#LUCY#2023-08-28 21:58:45#2023-08-29 13:58:58#CERRADO#11#PC2
645#2023-08-29 21:59:54.874#JUAN#2023-08-29 14:03:16#2023-08-29 21:38:35#CERRADO#10#PC2
646#2023-08-30 05:54:17.187#CARLOS#2023-08-29 22:03:13#2023-08-30 03:07:39#CERRADO#12#PC2
647#2023-08-30 13:56:48.007#LUCY#2023-08-30 05:55:04#2023-08-30 13:15:27#CERRADO#11#PC2
648#2023-08-30 21:58:29.965#JUAN#2023-08-30 13:57:40#2023-08-30 21:57:31#CERRADO#10#PC2
649#2023-08-31 05:54:27.753#CARLOS#2023-08-30 22:00:09#2023-08-31 05:23:25#CERRADO#12#PC2
650#2023-08-31 13:55:25.172#LUCY#2023-08-31 05:56:16#2023-08-31 13:48:32#CERRADO#11#PC2
651#2023-08-31 22:00:48.957#JUAN#2023-08-31 13:56:17#2023-08-31 21:54:01#CERRADO#10#PC2
652#2023-09-01 05:55:55.165#CARLOS#2023-08-31 22:03:04#2023-09-01 05:51:47#CERRADO#12#PC2
653#2023-09-01 14:02:41.824#LUCY#2023-09-01 05:59:18#2023-09-01 13:53:59#CERRADO#11#PC2
654#2023-09-01 21:59:36.297#JUAN#2023-09-01 14:03:28#2023-09-01 21:48:54#CERRADO#10#PC2
655#2023-09-02 05:54:22.594#CARLOS#2023-09-01 22:01:36#2023-09-02 05:31:47#CERRADO#12#PC2
656#2023-09-02 14:03:52.971#LUCY#2023-09-01 22:00:18#2023-09-02 14:02:55#CERRADO#11#PC2
657#2023-09-02 22:00:19.588#JUAN#2023-09-02 14:04:48#2023-09-02 21:57:41#CERRADO#10#PC2
658#2023-09-03 05:55:40.555#CARLOS#2023-09-02 22:01:48#2023-09-03 05:36:13#CERRADO#12#PC2
659#2023-09-03 14:02:33.517#LUCY#2023-09-03 05:57:20#2023-09-03 13:55:06#CERRADO#11#PC2
660#2023-09-03 22:00:22.351#CARLOS#2023-09-03 14:03:31#2023-09-03 21:48:28#CERRADO#12#PC2
661#2023-09-04 05:57:33.583#JUAN#2023-09-03 22:01:20#2023-09-04 05:46:57#CERRADO#10#PC2
662#2023-09-04 13:54:22.97#LUCY#2023-09-04 05:59:30#2023-09-04 13:29:10#CERRADO#11#PC2
663#2023-09-04 21:56:41.691#CARLOS#2023-09-04 13:55:27#2023-09-04 21:41:57#CERRADO#12#PC2
664#2023-09-05 05:56:15.044#JUAN#2023-09-04 21:57:41#2023-09-05 04:26:43#CERRADO#10#PC2
665#2023-09-05 13:57:16.101#LUCY#2023-09-05 05:58:25#2023-09-05 13:44:54#CERRADO#11#PC2
666#2023-09-05 21:59:23.847#CARLOS#2023-09-05 13:59:10#2023-09-05 21:41:16#CERRADO#12#PC2
667#2023-09-06 05:55:05.72#JUAN#2023-09-05 22:00:19#2023-09-06 05:28:27#CERRADO#10#PC2
668#2023-09-06 14:01:31.203#LUCY#2023-09-06 05:59:49#2023-09-06 13:59:54#CERRADO#11#PC2
669#2023-09-06 22:03:14.541#CARLOS#2023-09-06 14:02:45#2023-09-06 21:50:31#CERRADO#12#PC2
670#2023-09-07 05:55:48.582#JUAN#2023-09-06 22:04:56#2023-09-07 05:50:21#CERRADO#10#PC2
671#2023-09-07 13:59:20.485#LUCY#2023-09-07 05:58:52#2023-09-07 13:53:30#CERRADO#11#PC2
672#2023-09-07 21:55:21.526#CARLOS#2023-09-07 14:00:20#2023-09-07 21:47:41#CERRADO#12#PC2
673#2023-09-08 05:57:27.464#JUAN#2023-09-07 21:56:39#2023-09-08 05:55:48#CERRADO#10#PC2
674#2023-09-08 14:00:15.082#LUCY#2023-09-08 05:59:35#2023-09-08 13:57:05#CERRADO#11#PC2
675#2023-09-08 21:57:13.838#CARLOS#2023-09-08 14:01:21#2023-09-08 21:55:58#CERRADO#12#PC2
676#2023-09-09 05:58:32.857#JUAN#2023-09-08 21:58:24#2023-09-09 05:46:12#CERRADO#10#PC2
677#2023-09-09 14:01:44.987#LUCY#2023-09-09 05:59:36#2023-09-09 13:42:18#CERRADO#11#PC2
678#2023-09-09 22:02:06.079#CARLOS#2023-09-09 14:02:35#2023-09-09 22:00:18#CERRADO#12#PC2
679#2023-09-10 05:59:36.909#JUAN#2023-09-09 22:03:14#2023-09-10 05:58:11#CERRADO#10#PC2
680#2023-09-10 14:03:06.47#LUCY#2023-09-10 06:01:39#2023-09-10 14:00:45#CERRADO#11#PC2
681#2023-09-10 21:59:23.336#JUAN#2023-09-10 14:04:52#2023-09-10 21:58:30#CERRADO#10#PC2
682#2023-09-11 05:56:38.289#CARLOS#2023-09-10 22:01:24#2023-09-11 05:29:02#CERRADO#12#PC2
683#2023-09-11 13:53:27.898#JUAN#2023-09-11 05:57:27#2023-09-11 13:20:55#CERRADO#10#PC2
684#2023-09-11 21:53:20.555#LUCY#2023-09-11 13:56:42#2023-09-11 21:44:13#CERRADO#11#PC2
685#2023-09-12 06:12:43.966#CARLOS#2023-09-11 21:54:20#2023-09-12 05:35:18#CERRADO#12#PC2
686#2023-09-12 13:55:47.351#LUCY#2023-09-12 06:19:06#2023-09-12 13:37:59#CERRADO#11#PC2
687#2023-09-12 21:57:17.811#JUAN#2023-09-12 13:57:23#2023-09-12 21:56:40#CERRADO#10#PC2
